hcp_id,hcp_specialty,t1_diag_pat,t1_treated_pat,total_unique_pat_treated,unique_cancer_treated,t1_nps,t1_platinum_pat,t1_platinum_pat_1L,comp_a_claims,comp_r_claims,comp_z_claims,t1_pat_1L,t1_pat_2Lplus,t1_calls,t2_calls,t1_avg_gap,t2_avg_gap,Display_Impressions,Email_Opens,e-Newsletters_Opens,e-Newsletters_Sent,Display- eNewsletters_Sent,In App_Impressions,In-office Video/ Wallboards_Deli,Email_Delivered_EM,Direct Mail_Delivered_DM,Display- Targeted/Programmatic_I,Text Ad_Clicks,admisson_impressions,print_exposure,ABC_t1_nps
1146,Oncology,63,11,336,9,2,5,3,0,0,0,3,6,17.5,8.5,0,0,0,1,0,0,0,0,0,7,1,0,0,9,0.119489724,1
1147,Oncology,43,11,261,8,1,2,1,41,0,3,3,10,3,1.5,59.4,51.66666667,21,0,0,0,0,0,0,0,1,0,0,31,0.119489724,1
1148,Oncology,27,11,272,9,1,1,1,11,0,0,6,4,6,3,0,0,0,0,0,4,0,1,0,3,1,0,1,40,0.119489724,0
1149,Oncology,37,11,48,9,0,5,1,12,0,0,2,8,5,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0.119489724,0
1150,Oncology,26,11,348,8,2,7,4,3,0,0,6,6,4.5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.119489724,0
1151,Others,36,11,11,2,3,2,2,3,1,11,3,7,8,0,30.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,Oncology,14,11,112,9,4,5,5,10,0,1,7,4,2,1,0,0,0,2,0,0,1,0,0,11,0,0,0,507,0.119520958,0
1153,Oncology,27,11,220,9,2,7,5,20,0,11,5,6,9.5,5.5,0,0,14,0,1,4,4,0,0,0,1,0,0,0,0.119489724,0
1154,Oncology,10,11,237,9,1,6,5,3,0,0,7,5,0,0,0,0,0,0,2,8,3,0,0,0,0,19,0,0,0.119489724,0
1155,Oncology,34,11,336,9,2,9,6,9,0,0,7,4,3,0,0,0,0,0,0,0,1,0,0,7,1,0,0,11,0.119489724,0
1156,Gynecology,15,11,13,3,4,1,0,2,9,3,3,6,14,0,61.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,Oncology,43,11,441,9,3,6,6,5,0,0,6,6,7,3.5,0,142,0,0,0,4,1,0,0,3,1,0,0,0,0.119489724,0
1158,Oncology,28,11,165,9,1,5,3,31,0,0,5,7,14.5,7,52,1,23,0,0,0,1,0,10,0,1,6,0,0,0,1
1159,Oncology,56,11,219,9,3,5,2,38,0,4,4,5,40,13,0,0,0,0,3,6,0,0,0,4,1,0,0,1,0.119489724,0
1160,Oncology,18,11,207,9,0,5,3,1,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1161,Oncology,23,11,233,9,1,6,3,8,0,0,4,6,4,2,0,0,0,0,0,4,1,3,0,0,0,13,0,39,0.119520958,0
1162,Oncology,35,11,178,8,2,5,2,3,1,0,3,9,2,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0.119489724,0
1163,Oncology,24,11,507,9,0,4,2,18,0,0,2,7,9.6,10,0,0,6,4,4,4,0,0,0,6,1,7,0,108,0.119520958,0
1164,Others,37,11,11,1,0,3,1,9,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,Oncology,48,11,13,4,7,6,4,5,0,3,5,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1166,-,16,11,11,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Oncology,54,11,176,8,0,5,1,32,1,0,4,7,34.5,11.8,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0.119489724,0
1168,Oncology,39,11,191,9,4,7,5,27,0,0,5,6,2.5,3.5,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0.119489724,0
1169,Oncology,44,11,275,9,6,8,7,6,0,0,8,4,6,3,0,33.8,0,0,0,8,7,1,0,4,1,0,0,62,0.119489724,0
1170,Oncology,62,11,210,9,4,9,7,26,0,0,7,4,21.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
1171,Oncology,40,11,296,9,2,7,7,0,0,0,8,3,12,5.5,0,0,1,0,0,4,0,0,0,4,1,0,0,0,0.119489724,0
1172,Oncology,23,11,11,1,8,0,0,0,7,12,4,3,28,0.5,16.21212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,Oncology,27,11,11,2,4,7,7,0,0,2,7,4,10,0,0,0,0,0,0,0,5,0,0,8,1,1,0,46,0,1
1174,Gynecology,68,11,13,4,8,9,7,6,0,0,8,2,0,0,366.875,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0
1175,Oncology,36,11,319,9,0,6,5,10,0,0,5,5,6.5,4,0,0,68,0,0,0,0,0,0,0,0,0,0,38,0.119489724,0
1176,Oncology,146,11,14,4,5,0,0,0,2,0,1,4,27,0,9.454545455,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
1177,Oncology,39,11,299,9,0,4,3,7,0,0,4,4,8,3.6,0,0,0,0,0,0,3,0,0,0,0,0,0,78,0.119520958,0
1178,Oncology,89,11,13,2,7,3,2,17,1,2,5,5,16.5,0,45.625,0,0,0,0,4,5,0,0,8,1,4,0,29,0,1
1179,Gynecology,57,11,12,2,4,1,0,4,0,16,6,1,8.5,0,36.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,Oncology,36,11,611,9,1,3,1,25,0,0,2,8,15.5,9.5,47.28571429,34.75,0,0,0,4,0,0,0,0,1,0,1,0,0.119520958,0
1181,Oncology,24,11,350,9,1,1,0,6,0,0,0,2,18,9.5,0,0,0,0,5,8,6,0,0,0,0,0,0,0,0.119489724,0
1182,Oncology,37,11,257,9,4,3,3,0,0,2,3,8,26.5,12.1,11.66666667,0,0,0,0,4,0,0,0,3,1,1,0,10,0.119489724,1
1183,Oncology,15,11,551,9,2,4,2,2,0,0,4,6,5.2,20,25,0,174,3,0,4,0,0,0,9,1,3,0,0,0.119489724,0
1184,Oncology,135,11,11,1,3,0,0,0,0,22,1,8,32,0,3,0,0,0,0,4,4,0,0,0,1,0,0,49,0,1
1185,Oncology,27,11,81,8,0,2,0,7,0,0,1,9,5,2,0,22,0,0,1,8,0,0,0,0,0,0,0,0,0,0
1186,Oncology,18,11,268,9,4,5,4,6,0,0,5,2,21.5,9.5,0,0,0,0,0,0,0,0,10,0,0,0,0,19,0,0
1187,Oncology,34,11,454,8,3,5,2,3,0,0,5,5,12,7.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.119489724,0
1188,Oncology,31,11,703,9,2,9,4,5,0,0,4,3,15,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
1189,Oncology,30,11,269,9,0,3,2,2,0,0,6,3,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.119489724,0
1190,Oncology,59,11,313,9,2,4,2,21,0,2,2,6,9,5,104.1052632,0,0,0,0,4,0,4,0,4,1,0,0,0,0.119489724,0
1191,Gynecology,35,11,17,5,4,5,4,5,0,5,6,6,9,1.5,56,0,0,0,0,0,0,0,0,3,1,0,0,90,0,0
1192,Oncology,89,11,11,1,3,3,1,1,0,4,2,8,11,2.5,32.92307692,0,0,0,0,0,0,0,10,4,1,0,1,0,0,1
1193,Others,50,11,161,9,0,5,1,43,0,0,2,6,6.5,3,0,0,2,0,0,0,8,0,0,9,1,0,0,0,0,0
1194,Oncology,35,11,152,8,3,6,4,3,0,0,6,4,9.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
1195,Oncology,28,11,283,9,3,6,4,19,0,1,5,7,9,3.2,0,0,0,0,0,0,4,0,10,0,1,0,0,0,0,0
1196,Oncology,22,11,162,9,1,4,3,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.119489724,0
1197,Oncology,48,11,206,9,1,7,6,4,0,0,7,4,12,5.5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0.119489724,0
1198,Gynecology,76,11,11,1,2,3,2,4,0,0,3,7,18.5,0.5,35.22222222,33.5,0,0,0,0,8,0,0,5,1,0,0,32,0,0
1199,Oncology,43,11,483,9,1,7,5,3,0,0,6,6,10,4,0,0,10,0,0,4,0,0,0,5,1,0,0,0,0,0
1200,Oncology,30,11,15,4,1,3,3,1,0,0,3,2,0,0,0,0,0,1,0,0,10,0,0,10,1,31,0,117,0,0
1201,Oncology,35,11,195,9,0,6,4,36,0,0,5,5,15.5,13.5,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0.119520958,0
1202,Oncology,92,11,21,5,1,7,4,4,0,0,5,5,32,5,0,0,0,0,0,4,8,0,10,0,1,0,0,115,0,0
1203,Oncology,21,11,11,1,2,1,0,7,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,7,1,2,0,13,0,0
1204,Oncology,38,11,155,9,4,8,5,11,0,0,6,4,8,2.6,0,36.25,0,0,0,4,0,0,0,0,1,0,1,0,0.119520958,0
1205,Others,51,11,13,4,0,3,1,21,0,0,3,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Oncology,66,11,13,4,4,9,6,21,0,6,6,7,17,2.5,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0
1207,Gynecology,54,11,14,4,3,10,7,0,0,0,8,3,18,0,0,0,0,0,0,0,4,0,0,3,1,0,0,2,0,0
1208,Oncology,105,11,14,3,2,4,3,0,0,1,5,4,8,0,87.04166667,0,0,2,0,0,0,0,0,4,1,10,0,4,0,0
1209,Oncology,110,11,13,3,2,8,6,0,0,5,7,3,18,1.5,0,0,2,0,0,0,0,0,0,0,1,0,0,19,0,0
1210,Oncology,49,11,13,3,7,7,6,10,0,0,7,4,1,0,155.7894737,0,0,0,0,3,0,0,0,0,0,0,0,109,0,1
1211,Oncology,37,11,114,8,4,9,6,0,0,0,6,5,21.5,15,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0.119489724,0
1212,Oncology,31,11,401,9,4,5,5,1,0,0,6,2,6.5,4,0,0,0,0,0,8,8,1,0,4,1,0,0,4,0.119489724,0
1213,Oncology,34,11,12,3,5,3,2,22,25,0,8,4,8,0,69.25,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0
1214,Gynecology,97,11,11,2,3,9,5,11,0,4,5,6,16,6.5,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1215,Oncology,13,11,172,9,1,7,6,5,0,0,6,4,2.5,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.119489724,0
1216,Gynecology,51,11,12,2,5,1,0,0,9,0,5,5,12,0,76.78125,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
1217,Oncology,12,11,796,9,1,5,4,12,0,0,4,5,8.1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,Oncology,42,11,210,9,1,5,3,3,0,0,4,7,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0.119520958,0
1219,Oncology,22,11,233,8,1,5,4,7,0,0,4,5,11.5,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.119520958,0
1220,Oncology,31,11,308,9,2,4,2,19,6,0,3,7,5,2.5,0,0,9,0,0,0,4,0,0,0,1,0,1,34,0.119489724,0
1221,Others,10,11,24,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,Oncology,40,11,202,7,6,7,6,29,0,0,7,4,32.5,12.7,4.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
1223,Others,18,11,26,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Oncology,45,11,423,9,3,7,4,18,0,0,4,7,12,4,0,0,0,2,2,4,1,0,0,4,1,3,0,0,0.119489724,0
1225,Oncology,42,10,15,3,4,0,0,0,0,3,1,7,40.5,0.5,11.03448276,0,6,0,0,4,0,0,0,0,1,0,0,32,0,1
1226,Oncology,40,10,485,9,0,5,5,1,0,0,7,3,8,4.5,37.5,40.8125,0,0,0,4,0,0,0,0,1,0,0,0,0,0
1227,Oncology,16,10,238,9,1,6,3,6,0,0,3,7,6,3,0,0,0,0,4,16,0,4,0,5,1,0,0,118,0.119489724,0
1228,Oncology,34,10,135,8,2,4,3,30,0,0,4,5,3,1,52.18181818,60.5,0,0,0,0,0,0,0,7,1,0,0,0,0.119520958,1
1229,Oncology,41,10,305,9,2,3,2,43,0,2,4,7,16.5,8,0,0,0,0,0,0,0,0,10,5,1,1,1,0,0.119520958,0
1230,Oncology,35,10,14,3,5,2,2,1,0,20,5,4,37,1,10.66666667,0,2,0,1,8,2,0,0,0,0,0,0,17,0,0
1231,Oncology,42,10,627,9,1,3,0,34,8,0,0,10,17,7.5,48,0,0,0,3,4,2,0,0,0,0,0,0,46,0.119520958,0
1232,Oncology,26,10,262,9,3,4,3,23,0,3,3,6,22,9.5,0,0,0,0,2,4,0,0,0,0,1,0,0,28,0.119489724,0
1233,Oncology,30,10,239,9,1,6,4,2,0,0,4,6,5,1,0,0,0,0,0,0,3,0,1,1,0,0,1,101,0.119489724,0
1234,Oncology,37,10,186,7,4,8,5,0,0,0,6,3,9.6,3.4,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0.119489724,0
1235,Oncology,149,10,11,2,3,4,3,5,0,0,4,2,5,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Oncology,31,10,173,9,2,9,6,39,0,0,6,5,10.5,4.5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0.119489724,1
1237,Oncology,137,10,11,2,2,4,1,3,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,Oncology,39,10,179,9,1,4,4,12,0,0,5,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,Oncology,47,10,289,9,0,2,0,11,0,0,2,8,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0.119489724,0
1240,Oncology,43,10,10,1,0,2,0,5,0,15,2,8,16,1,32.78125,0,0,0,0,0,0,0,0,3,1,2,0,20,0,0
1241,Oncology,31,10,144,8,1,2,1,3,0,0,5,4,3,0.5,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Oncology,43,10,307,9,2,6,3,37,0,0,3,8,31.1,17.3,0,0,0,0,0,4,0,0,10,0,1,0,0,0,0.119489724,0
1243,Others,22,10,136,7,3,3,3,1,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Oncology,23,10,612,9,4,6,4,10,0,0,4,6,9.6,14.6,0,0,110,0,2,4,0,0,0,3,1,0,0,0,0.119489724,0
1245,Oncology,28,10,192,9,3,6,5,4,0,0,6,3,15.5,8.5,25,0,6,0,0,0,1,0,0,1,1,0,1,61,0.119489724,0
1246,Oncology,41,10,10,1,4,3,2,8,0,1,3,6,7.5,3,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0
1247,Oncology,15,10,142,7,4,7,7,30,0,0,7,3,16,8,63.11111111,0,0,0,3,3,0,0,0,0,1,0,1,0,0.119489724,1
1248,Oncology,54,10,15,4,6,5,5,1,0,5,6,0,2,0.5,0,0,88,0,4,4,4,0,0,0,1,0,0,181,0,0
1249,Oncology,14,10,241,9,2,7,4,1,0,0,4,7,10.5,14.5,116,22,0,0,0,4,11,0,0,0,1,0,0,2,0.119489724,0
1250,Oncology,42,10,390,9,1,2,0,17,0,0,0,10,23.5,16,127.5,0,0,0,0,0,3,0,0,1,1,0,0,0,0.119489724,0
1251,Oncology,12,10,335,8,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,1,0,0,8,0.119489724,0
1252,Oncology,16,10,136,9,0,6,4,1,0,0,5,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.119489724,0
1253,Oncology,19,10,219,9,1,3,2,17,0,0,4,4,7.5,5,0,189.625,0,0,0,0,0,0,0,1,0,20,0,0,0.119520958,0
1254,Oncology,19,10,107,9,0,5,2,5,0,0,2,8,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.119489724,0
1255,Oncology,27,10,438,9,1,3,0,13,0,0,0,6,20,11,47.25925926,126,0,0,0,0,14,0,0,0,1,0,0,1,0.119489724,0
1256,Oncology,22,10,307,8,5,7,7,9,2,0,9,1,12,11,0,0,31,0,0,4,0,0,6,0,1,0,0,0,0.119489724,0
1257,Oncology,32,10,203,9,1,2,1,10,0,0,2,6,16,11.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.119489724,0
1258,Oncology,20,10,11,2,5,5,2,22,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,Oncology,12,10,326,9,0,6,2,24,0,6,2,7,8,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0.119520958,0
1260,Oncology,49,10,341,9,2,6,4,32,0,0,5,6,11.5,6,0,0,0,0,4,8,0,0,0,4,1,0,0,52,0.119489724,0
1261,Oncology,30,10,157,9,1,7,3,2,0,0,5,4,3,3,0,0,0,2,0,0,6,1,0,1,0,9,0,1,0.119489724,0
1262,Oncology,34,10,126,9,0,2,1,20,0,0,3,5,2,0.5,0,0,0,0,14,16,2,6,0,3,1,1,0,65,0.119489724,0
1263,Others,23,10,206,9,2,8,5,4,0,0,5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,Others,32,10,60,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1265,Oncology,15,10,91,9,2,6,6,5,0,0,7,2,1,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119520958,0
1266,Gynecology,48,10,10,1,3,9,6,0,0,0,6,6,8,0,144.6666667,0,3,0,0,0,0,0,0,0,1,0,1,31,0,1
1267,Oncology,11,10,504,9,0,8,3,0,0,0,4,6,0.7,9,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0.119520958,0
1268,Oncology,30,10,172,9,3,6,4,0,0,1,4,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
1269,Others,12,10,159,9,1,6,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,Gynecology,69,10,11,2,1,6,3,13,0,0,4,6,15.5,2.5,68.33333333,0,2,0,0,0,0,0,0,0,0,0,0,23,0,1
1271,Oncology,99,10,11,2,1,0,0,0,0,0,1,4,18,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1272,Oncology,52,10,12,3,4,7,7,32,5,0,7,3,12,1.1,0,0,0,0,0,0,0,0,0,0,1,0,0,94,0,1
1273,Oncology,23,10,218,9,1,5,3,3,0,0,5,4,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0
1274,Others,22,10,19,5,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,Oncology,39,10,438,9,0,4,1,3,0,0,3,6,21,11.5,0,0,14,0,2,4,3,0,0,5,1,1,0,4,0.119520958,0
1276,Oncology,33,10,13,3,2,4,2,6,2,3,3,6,0,0,180.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,Oncology,39,10,169,8,1,7,5,13,0,0,5,4,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,Gynecology,27,10,11,2,6,6,5,58,0,0,7,3,12.5,1,17.4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1279,Oncology,19,10,181,8,1,6,1,16,2,0,2,7,11,4,0,0,0,1,0,8,10,0,0,5,1,0,0,20,0.119520958,0
1280,Others,37,10,345,9,1,2,1,34,0,0,2,8,5.5,4.6,0,0,0,0,5,8,4,0,0,0,1,0,0,2,0,0
1281,Oncology,42,10,380,9,1,5,3,3,0,0,4,6,0,2,0,0,0,0,0,4,0,0,10,0,1,0,0,61,0.119489724,0
1282,Oncology,27,10,222,9,1,3,2,11,0,0,3,7,2,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119489724,0
1283,Oncology,29,10,223,9,3,6,4,0,0,0,4,6,7,1.5,0,0,0,0,0,0,9,0,0,0,1,0,0,2,0.119489724,0
1284,Oncology,33,10,323,9,3,5,4,7,5,0,4,6,4.5,4,0,0,0,1,0,0,3,0,0,6,1,3,1,92,0.119489724,0
1285,Oncology,31,10,533,9,3,4,2,9,0,0,3,3,20.5,10.5,0,0,0,3,0,0,0,0,0,15,1,10,0,57,0.119520958,0
1286,Oncology,24,10,329,8,1,3,1,2,0,1,2,5,12.5,9,96,0,0,0,0,0,4,2,0,0,0,0,0,0,0.119489724,0
1287,Oncology,53,10,11,3,3,5,3,7,0,0,4,4,4,0,26.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1288,Oncology,34,10,133,8,1,2,2,23,0,0,2,8,4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119520958,0
1289,Oncology,22,10,109,9,2,8,7,4,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0.119489724,0
1290,Oncology,28,10,171,9,3,3,2,13,0,0,3,6,4,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0.119489724,0
1291,Oncology,11,10,258,8,1,7,5,0,0,0,6,4,1,0.5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.119489724,0
1292,Oncology,7,10,105,8,0,6,3,17,0,0,5,4,7.5,4.5,0,0,0,0,0,4,1,0,10,0,0,0,0,0,0,0
1293,Oncology,184,10,14,4,3,0,0,0,0,0,0,8,18,0.5,18.625,0,9,0,2,8,0,0,0,0,1,0,0,114,0,1
1294,Oncology,24,10,215,8,0,3,2,43,0,0,2,6,14,8.1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0.119489724,0
1295,Oncology,23,10,338,9,4,4,4,31,0,0,4,2,13,11.5,76,0,0,0,0,0,6,0,0,0,0,0,0,0,0.119489724,0
1296,Oncology,19,10,412,9,0,4,1,3,0,0,2,8,3,1,0,0,23,0,4,11,0,0,0,0,0,0,0,0,0.119489724,0
1297,Oncology,4,10,10,1,4,0,0,0,2,6,2,5,5,0,78.44444444,0,0,0,2,4,0,0,0,4,1,0,0,18,0,0
1298,Oncology,20,10,323,9,1,7,5,3,0,0,5,4,7,4.1,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,1
1299,Others,18,10,71,8,0,2,2,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,Oncology,51,10,743,9,3,3,2,10,0,0,3,5,16.5,14.5,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0
1301,Oncology,69,10,287,9,2,5,1,14,0,0,1,7,4,1.5,127.2941176,0,0,0,0,0,3,0,10,3,1,1,0,0,0.119489724,1
1302,Oncology,60,10,172,8,0,5,2,20,0,0,2,9,13,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0.119489724,0
1303,Oncology,18,10,208,8,4,6,5,0,0,9,7,1,4,2,0,0,0,0,0,0,2,0,0,4,1,0,0,101,0,0
1304,Oncology,82,10,11,2,8,8,7,2,0,0,8,2,11,1.5,0,0,0,0,0,4,7,0,0,4,1,0,0,37,0,0
1305,Oncology,55,10,443,9,1,2,2,3,0,0,2,7,19,7.5,15.66666667,0,0,0,0,4,0,0,0,1,1,0,0,0,0.119489724,0
1306,Gynecology,11,10,10,1,0,0,0,0,0,0,3,6,28.1,7.6,16.72727273,0,0,0,0,0,0,0,0,0,1,0,0,37,0,1
1307,Oncology,41,10,268,9,3,6,5,35,0,0,6,6,29,12.5,0,0,0,0,0,4,7,0,10,0,1,0,0,0,0.119520958,1
1308,Others,10,10,16,4,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
1309,Oncology,10,10,234,7,1,4,3,19,0,0,4,5,1,0.5,0,104,0,0,0,0,9,0,0,0,0,0,0,0,0,0
1310,Oncology,41,10,272,9,3,5,4,0,0,0,4,6,17.5,7.5,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0.119489724,0
1311,Oncology,47,10,361,9,2,6,3,28,0,0,3,6,11.5,9,61.83333333,0,0,0,0,4,0,1,0,0,0,0,0,3,0.119489724,1
1312,Oncology,38,10,285,9,3,6,4,9,0,0,4,5,18.5,13.5,54.35,51.5,0,0,0,0,7,0,0,0,0,0,0,0,0.119489724,0
1313,Oncology,36,10,113,9,2,7,3,29,0,9,4,5,4,2,0,0,0,0,0,0,0,0,0,4,1,0,0,58,0.119520958,0
1314,Oncology,35,10,292,9,3,6,5,27,0,0,5,5,11,6,0,0,2,0,0,8,0,0,10,0,1,0,0,0,0.119489724,0
1315,Oncology,38,10,308,8,3,8,4,18,0,0,4,5,5.5,1.5,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0.119520958,1
1316,Gynecology,37,10,11,2,0,4,1,12,0,0,1,7,14,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1317,Oncology,40,10,244,9,5,7,6,4,0,0,7,3,6.1,4.5,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0.119489724,0
1318,Oncology,29,10,279,9,0,4,1,7,0,0,2,7,11,5,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0.119520958,0
1319,Gynecology,47,10,12,3,4,4,3,1,0,8,6,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1320,Oncology,36,10,262,8,1,3,1,10,0,0,2,6,9.5,9.5,61,0,0,0,0,4,0,0,2,0,1,0,0,0,0.119489724,0
1321,Oncology,45,10,184,9,3,5,1,13,0,2,2,7,15,5.5,29.07692308,26.75,0,0,0,0,1,3,0,7,1,0,0,0,0.119489724,0
1322,Oncology,48,10,154,9,3,9,4,4,0,0,4,7,32,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,Gynecology,8,10,13,2,3,0,0,0,5,11,3,5,2,0,58.375,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
1324,Oncology,26,10,175,9,0,4,2,33,0,0,4,4,10,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
1325,Oncology,37,10,352,9,5,6,5,12,0,0,7,2,1,0.5,0,0,25,0,0,8,0,1,0,0,0,0,0,0,0,0
1326,Oncology,29,10,204,9,1,4,4,5,0,0,5,5,6,2,0,0,0,0,0,0,0,2,0,8,1,1,1,23,0.119489724,0
1327,Oncology,31,10,11,2,2,2,1,4,0,24,2,6,5,1.5,142,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1328,Oncology,22,10,125,8,1,5,2,12,0,0,3,8,19,11,0,64.4,0,0,0,0,7,0,0,0,0,0,0,0,0.119489724,0
1329,Others,20,10,213,9,3,7,3,15,0,2,3,7,19,16,4.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
1330,Oncology,31,10,170,8,3,6,4,7,0,0,4,5,5.5,6.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.119489724,0
1331,Oncology,51,10,286,8,0,4,1,15,0,4,2,8,4.5,2,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0.119489724,0
1332,Oncology,22,10,416,9,0,6,3,2,0,0,3,5,3,0.5,0,0,9,0,0,4,0,0,0,0,1,0,0,0,0.119489724,0
1333,Others,14,10,12,3,6,0,0,0,2,22,6,5,5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
